Re,K,f
475019.46242857503,3.208726680352924e-06,0.013186946326533085
146316.40091250913,2.7832667623808726e-06,0.017234066286662
3036528.4183226023,5.587020025058563e-06,0.010645799668301599
33818.75935970807,3.341612814399812e-05,0.024409424524317283
61774813.18279459,0.0023460736524536525,0.02437761046772616
1635.5088770153786,5.415362634406676e-06,0.0428278626869949
459970.0509656292,1.2595246887266723e-06,0.012952225172606106
17812.1946393246,0.01946981235503839,0.051591146140311885
38193.44265285278,2.2716305848778972e-05,0.021901573600294984
2530.388403353326,0.001432471635193348,0.041712783296040536
39474224.18818382,0.0003297233926846461,0.01659454597146025
3215.089965402727,6.161685601801785e-06,0.044498041443224515
551.2484939853157,3.547631721086225e-05,0.11887780880155041
87095944.38630226,2.6998319392094915e-06,0.007427148009045445
74417144.23818775,0.00026456397824056217,0.014866966768648529
7607.891471365567,0.00045013344338739486,0.03238879188179554
1522.9191725429578,8.996034585787188e-06,0.04210638809213562
1373609.4066326711,0.0023920953308639776,0.026249746837020253
49851.74950914509,0.049039581078740596,0.06801268902475117
640.9458322055339,0.0003765151107627138,0.10422219883556731
1017.1253414583666,6.745257815240143e-05,0.055424406408654085
107806.74666941786,5.1193015141555615e-05,0.018364592647930774
2919.511110371034,0.013970706872985383,0.05361803626197463
67832.22894910118,0.0025313292241971844,0.028372953579327162
4788282.665382815,0.01078590100836395,0.03911019574627074
857766.9048367016,0.002430506907937856,0.02441743402101971
104438.56398435752,6.03700420415385e-06,0.017795520089593918
55891345.134622976,1.2970995476059482e-05,0.008721641787414478
5969973.532948676,0.03571395517062477,0.06336121555661679
2287779.33683986,0.0014066202957508929,0.022574547787486444
2142.0232067149104,0.004990167594920267,0.03464700770229813
1976922.776747284,0.013564932407364479,0.04519656383742503
29570.80776922806,0.00015002744748100034,0.023100319494001945
11833219.377123564,1.2579839176996082e-06,0.00781252431022953
209283.41009447048,4.292190279644289e-06,0.01651827492194413
3358.025955545817,0.0008863516326949604,0.04248050592863184
79315.69137000802,0.049477018651733,0.07700416129870467
322184.5333514245,0.0014066877274150021,0.021522151010860906
8987179.707170581,0.02641824363251582,0.05773158007745246
35381749.16433848,0.006974019099443867,0.033475216290182665
528.7048037890296,1.0129536399617406e-06,0.128375763739954
5341044.871019612,0.02919412958939805,0.050650198285320414
3263625.99406019,4.563387756565301e-05,0.011182882879837638
184.15389066851526,0.00010651542401403672,0.3571815595387032
350.5877303728999,0.00122102439332662,0.18225203321593925
11312.117293904723,0.0044428952026160495,0.037848663872022674
14918339.800171997,0.00202233018814486,0.02426557306447493
7656369.234517425,0.00031523875701160295,0.015017529495989689
3376078.1197035112,2.7314827674988845e-05,0.0105376584661448
7415733.836821222,8.798617486933774e-05,0.012068502423206652
34062.01010439745,0.01493766298682717,0.04544767838682782
1410.505139555262,0.00014651552936307817,0.04293193209217718
1671347.126892484,2.4644046458023914e-05,0.011067128101897751
167070.48896965245,0.0001668482175513414,0.0183975812098498
1412779.8707489695,0.0003994269969664702,0.017398108936808862
484.0984158716842,0.0011941009711810813,0.1337667581969889
25980.90326754212,1.4828929302012391e-05,0.023337951562839656
1667.684957653254,3.200587651207599e-05,0.0376578239360471
10035388.065620156,0.00025193756357118867,0.015501206984549851
16900626.5051458,0.01404211723257497,0.04424095547624647
34267306.04310084,9.407537258568455e-05,0.012971757703620223
1328810.6020621178,5.023311173448474e-06,0.010179477953322327
3078.8948341448795,0.010244931971089218,0.05085000485125441
98382479.24845122,0.0014428403366125392,0.021136213545814884
117667.01990839205,0.03102478236643289,0.05968035756579777
9097102.305224076,1.4556862138825924e-05,0.009385714787375786
94250.22166335887,0.0473663064030189,0.06609961156549005
399419.7721008586,0.007416126534149521,0.03456087134796632
514027.86937134265,0.003873662857189677,0.028239999990891183
71112.72385095377,0.003962205558687608,0.029405255792870937
879212.8327406098,0.0017141719293109106,0.022768854657248476
522918.58117706043,1.7399919125508282e-06,0.013526280728416584
7347.250021050332,0.015565078429427986,0.05161714783373656
7388227.082485505,7.23969104585327e-05,0.01077768039033458
48265.91390530591,1.3056493394867871e-05,0.023400205472616238
17711.014342546023,1.6742172489357477e-06,0.02811009347863998
31333.597889076016,0.0016780157229016597,0.026209124708888743
214.37094240140118,0.0013366861825496997,0.29694488849575623
2194266.828621419,0.0004096784551871507,0.015608911127767428
3684.216615573429,0.01459602969555245,0.05098871077161591
14050941.018204903,1.4400837251993396e-06,0.007357979013483344
16686738.14034291,0.0005224434130986722,0.016919589659507732
1309.0608339584903,0.0002741312382603407,0.051132633281406846
8011.109964803298,0.00019971611996991484,0.03437215995868712
12148.889046719343,1.8062677057670851e-06,0.0319518701539605
8737832.042208303,1.2072625172333151e-05,0.008821905364980958
8303.038078594684,0.0005036910021537732,0.033852516419487784
15944740.704010641,5.721883407177081e-06,0.008704414285600776
1372160.4819839667,0.024256769735078364,0.052524346827137906
25522886.683677632,1.4444078067418282e-05,0.008065793378751572
306.7887635237853,6.220152906517338e-05,0.20860707784932608
680028.449062725,2.3986580973344256e-05,0.013140373849811348
159599.2463500249,0.00016394344363567905,0.015945699395586408
62410.70208823839,0.00021316935758862644,0.023030939799866895
25242.415780378487,1.5163448751612588e-05,0.022885378789385326
1405189.0459746285,3.037619913861955e-06,0.01197943633602534
198750.3897789587,0.0017517512028267042,0.02314085786728087
463.1493408468433,1.3953397449023224e-05,0.15113992955721742
13184961.376419295,2.351610515531585e-05,0.009729856136789486
162.49079557284952,0.007894085996616673,0.40638292678489407
2605657.5471477443,6.898008732636869e-05,0.01089342210873813
84299936.70436747,0.00014714018108662085,0.013568709008068919
60724.18692082391,0.02580786860986307,0.05361682460084737
9335603.465552775,0.0001196675761436137,0.01263740193614886
183.017800517126,0.00010690221513812552,0.3745086296556417
134581.99812716205,0.008851641127133094,0.04225388861765968
3924360.566579901,0.003352487968989793,0.028085297111977908
184263.64566455872,7.3431526438905955e-06,0.01584621407700816
1826.8379597737135,0.01799419327944388,0.03642086815083636
1860720.6898644455,3.094949679944095e-05,0.010780910831735996
44901.377314409845,0.01953382075432762,0.05418559634107975
2596.8510342002696,8.312106173777524e-05,0.03847602898423332
309503.5902369371,0.0010663107060270211,0.022328455214289635
113057.67438306467,4.497197348677892e-06,0.016453596302243516
111618.5173700209,2.0631285212967574e-06,0.01881470726324914
31145.33256704565,0.018089642563748058,0.047144755979252204
5503.7700889577545,6.150490054697291e-06,0.0374213693047868
18689977.950745594,1.33370249194038e-06,0.008197252479318896
20613854.521175355,1.69682222212058e-06,0.007850793587692013
100.12907658346784,1.298783993638466e-05,0.6305312424840743
17218.474471162714,4.1459852926864516e-05,0.025864610448380534
910.9974134454816,1.6264841097113877e-06,0.06619029904366215
2911.7855874732604,0.04470348956356696,0.0820742193423425
365044.7421645186,1.6410913052574703e-05,0.015458817174794286
768659.0853494421,3.45964578445561e-05,0.013466379892995463
40171272.40258092,0.00038523751134268816,0.017019149431199587
667622.25200118,2.0526772638649782e-06,0.011811667431635982
160.30731704091963,0.0003634080296330716,0.3771987670414768
16404359.346167939,0.013131773787911066,0.043336544788856894
34405603.31093352,0.002343893256516343,0.02311212956809759
130120.64974727231,0.040029074221835485,0.0641212014494309
128297.64515890567,2.1775139782408034e-06,0.016768954852236565
2359881.2496543373,6.457703985603448e-05,0.011941437040818568
117.91400169997881,0.007847294267478181,0.5654210734759647
240174.07060819873,0.0011794466670984676,0.022250112046023538
64518344.235754006,0.0010546674537524599,0.01852791395968513
1308.6391855859144,0.0003006945425595008,0.0469812797994072
99562.30986291125,2.0764921042968886e-05,0.017681416203835572
550482.1931428533,4.614867464258024e-05,0.014030348714267659
1303763.4788569724,7.194337639356417e-06,0.011860316952384589
12110.021322243867,0.0013232827159385346,0.032035769794269545
1731.6376704020495,6.457567065618599e-05,0.03909010342476131
2018748.6376971544,0.00041223677653596597,0.01718809326984168
613.0463463176569,0.010877634997263094,0.10866253578660323
210560.1819156461,8.092854284573524e-05,0.01673077074844381
280929.8593339434,8.144002601529015e-06,0.015532410946034362
137.40613674168094,0.0002585314401665928,0.43272686828567225
14967758.117492361,0.0009188003361895121,0.01897303133181716
17760.888933909813,0.027020255791702974,0.05556185896318778
124.3901732677324,0.0008051654433141731,0.5207004015442365
22243.88079807328,5.954727463099302e-05,0.025818211242736304
2264.35195496348,0.0010646028266005775,0.03630105876477444
942597.4532356333,0.001033581192827031,0.022543866975139836
1297.0996604068316,1.7016127785862483e-05,0.048816424686327006
389.57383669358603,0.00017512891563759724,0.16931810638587963
7603848.640608557,5.418636243450563e-05,0.010422384777920785
20966661.9647221,3.947407457590224e-06,0.007833744414810835
3431397.8973090826,8.33273331303183e-06,0.01011485703959422
1086.663301168812,2.8777401841589083e-05,0.061690105070160185
1069.0385630341116,0.0024625257532726757,0.06205157961123141
509844.2538711823,0.00035554910532422735,0.0166258924472044
26696721.202434372,0.000652793739599048,0.017082320972620434
521.4389412181953,0.00015204826457671737,0.11825004750632251
2541.6902195626994,0.012320655837230564,0.05049091582576715
12290.474462928925,1.6513073511496553e-06,0.029201424635050006
67987.58038226326,0.007705275359071782,0.036095729815407845
35658953.35870737,0.003336207302409126,0.02820294506593399
3562.9961044266433,0.0022226827447578883,0.04944073719708833
23085061.300191745,0.0002319385885030602,0.013755980575432947
5070304.034185568,0.0012165595579048981,0.02028476460757168
984.3835293492759,2.8215631750966407e-05,0.053991515581032413
17911123.48978569,2.010559969315745e-05,0.009838268775145684
241.90220469276426,0.005176355927269105,0.26041512753003737
16280.473640783279,3.287480630618936e-05,0.028255018400508335
4934.117145983916,0.018490889140254447,0.053144467452187046
25219929.920063682,8.711192431506775e-05,0.010814182383676867
12300572.129813183,0.009562271378760187,0.03769586453858166
7920420.466795812,2.4618622415726746e-06,0.009004089227421807
939791.382619113,0.012311822581486194,0.03923328566597144
922125.8281858907,0.038948053423260735,0.06539161052632148
1600.4407721273174,0.001310652859429842,0.04468832491262355
5075051.342802792,0.02250823249728173,0.05354329537110603
317532.52935401426,0.005123401457259514,0.030187209562662756
3023963.069647203,3.447619930624404e-05,0.011502057344353075
149896.53796294375,0.012180255643932623,0.04180019032742388
31486.482411540517,5.723285171588119e-06,0.02495269008443747
861592.4557961939,0.007669992425866536,0.0367049323541443
988612.1165243497,4.720155673523443e-06,0.012517316350015854
189.89939610074916,0.009138887837672591,0.3680749114337338
1608.406266652097,0.009578775275453111,0.03770989397942347
3233501.9478946943,0.0022715656861570965,0.025311376449486705
3122303.1848486005,0.0002000950801289979,0.013721242695661752
168417.13063612801,8.319719690661654e-05,0.015430098484606507
78005.00050635652,0.026327110182553664,0.053861727035277966
1223308.4131599702,0.00211010983736125,0.02253981666003161
325594.91486619844,6.933320933911858e-06,0.014064605900777516
3945113.462865595,0.00036967361202780435,0.016528594224867483
2151315.990995993,0.03239648500942467,0.05495499287749193
17266215.548780046,6.0821128974376436e-06,0.008790202292423237
38000666.83765507,0.009351813093941385,0.03272072755698662
69493337.95192057,0.00017474472059008416,0.013578029112391296
3506252.4026404903,0.00025151193610627393,0.013570558988745204
7231246.008617133,6.287686978249094e-05,0.010878871986132809
282.1579486335118,0.019526622430956715,0.21127795979199326
26155766.44394282,0.00013521268875560336,0.01279757363174113
1031.9101731407857,9.286768775176865e-06,0.05954259684213899
30676104.32927625,1.9966665417045722e-05,0.008940528636016623
3751243.682061961,6.220002192803188e-05,0.011898380553016298
18802281.002587788,0.00020943978704753092,0.015713290250227226
61355191.30344938,0.026770106680672593,0.05372244422365706
194.04897128230954,0.0007186217199410749,0.33954745219241317
79431.11984212576,6.65361428577452e-06,0.01894987535746216
27954.357343198208,1.6761470183635067e-06,0.02312584412558132
32706.568159801205,1.3298789690726466e-06,0.022863040058899654
9752.67976223566,0.0014392076183513763,0.03478735408072409
235.40610134139786,1.1402634650105867e-06,0.26864121205009683
747.7092538523701,0.004263581040748421,0.09113673323401035
124.75390319024324,0.009777436393337094,0.5101721503729941
49118.855682478505,0.009128980882220635,0.040403759605125704
24822.113510042553,1.012940295102551e-06,0.02528605841098702
35457.35936861373,0.00028792147692908033,0.023461413088562005
13733939.446419764,5.525387877562433e-06,0.008613853070098923
100003.53874226437,0.0008405001342804823,0.0198350888412392
224375.13804838777,0.00140995731848386,0.021455527129527776
497464.1388536808,0.007391276191660508,0.032557768190898805
9748.17576257188,0.00035168713018640256,0.029884995722903585
30110.545643298825,0.003337201749386702,0.030015366107764372
614.2026642333838,0.00035954386104013685,0.10504071946955405
764255.6270462939,0.005347400744094793,0.03180316480677471
39844.17715083415,9.175869237825854e-05,0.020840827040250552
93427872.40177587,0.012871033096677613,0.03848288561985742
16391931.335943684,4.100206101168545e-06,0.007975130893625596
290.10262098944844,0.028120548679560934,0.22364421805539508
40975.44757910589,0.0004363194741002232,0.023210918697859784
4904677.119085945,6.950548716176537e-05,0.011790766437583663
397823.32937557076,0.00023438346929877373,0.015056587328494126
264.85055149008724,0.002208698170341719,0.24465397634799402
12951.762665180968,2.417581547493846e-05,0.027523514310075048
39058.23554231293,0.03525704502691023,0.06274155551964716
566.6225395832258,6.990776726503567e-06,0.10478070718560326
622423.6110295589,6.239502029494808e-05,0.01355988733480458
17800.56887126641,0.0008114821324370366,0.027792898685011915
23076.39578990465,0.01501630258917721,0.045721344094067126
1489.0417337065164,0.0004021295056067127,0.044702101272300385
243828.0871438545,7.554822723690871e-06,0.01367181951792974
3111.1322866839405,2.834506882404547e-06,0.044781111722574485
154.5308321331691,0.01342287876950679,0.4115377636619837
1957763.8909992347,0.00017210822101449902,0.013671095580043103
794.6914631603846,3.1007353860391865e-05,0.07834566307277706
320.35083239794915,0.00042199299683095306,0.2176316105834079
166545.69265771087,0.0020559472450811626,0.023752695578660693
126284.9137765603,0.01828894214557248,0.04655193391267287
256553.8850236973,1.2825314399785686e-05,0.015835755639493142
111.82985400865317,0.0010690074878944797,0.5502500144137752
58868458.26052769,9.59850061173216e-06,0.008659069883356732
13594.150551898349,0.037796264862916575,0.06093814412655352
1482.9030016653467,2.335991437711557e-06,0.04531539526726174
1088.7582524826496,9.947117514852498e-05,0.05696739614605576
425.63382935445287,0.006444257648187344,0.15792138029939037
72473642.61376852,4.747823235406211e-06,0.008038792166866291
8654.430311141245,0.0016733398257219381,0.03421360057173726
976.319868150324,0.00013800471401943055,0.06888298520802526
38226.59342078927,0.00984799459787456,0.03836307743446529
508.33256469727473,0.00042328507501660536,0.12267401564481295
2251.3335995450348,0.0012958792615031382,0.034410398725805626
878.8885717612475,0.013104508043904242,0.07485566852048893
2071.4219400750617,0.0015561747867424477,0.0342275359630358
672.7559264250125,1.1465437696754467e-06,0.09135241487265366
1370231.2104190604,0.0038353429472884728,0.02685905398053619
431328.6360837715,0.001062674529862402,0.018855344561721638
8895678.099585366,0.008437753840718626,0.03418777091779428
5177190.788565295,0.0002994662471090584,0.014566836438915475
7287495.4763504425,0.01506016071111241,0.04278077764445018
17287872.058053315,0.042404175106050795,0.06687417869038428
819.9955076654882,5.4336159888195094e-05,0.08010964966695414
1588721.6824489117,0.03439074516948674,0.062307977135929
234.26254310713554,3.0543279820229357e-06,0.2747522463647064
33078542.673613295,0.00011121320027368154,0.011742078815158033
559952.8816745189,0.00010965972172226297,0.01527811221618884
41434449.52609895,0.006437529904255308,0.0354824481428531
336968.64518040983,3.8020075394604066e-06,0.014583398542347794
926.6151338953711,0.0469992860960211,0.06295683802676821
527.3803772675258,3.3024843533311666e-06,0.12393598904620597
1195570.907005991,0.0021904991748909097,0.02726134070600167
10360.099980033756,0.006732870386272486,0.03781802332994927
12485531.86680592,0.0012813770277964379,0.02065780298863394
44173.07182917484,8.169426026749268e-06,0.020257257424409203
41797.67478429635,2.8048555520632445e-05,0.02129961832090944
2782.4111878597128,6.56190447894381e-05,0.040320856419821166
1234.6391317899972,0.0033121723361360443,0.052845631620270866
3260.411885018135,2.0312973765304245e-06,0.04087539677089159
51471084.87112332,5.1879877167332085e-05,0.010271722595000997
4639.446170472172,1.6063908587275129e-06,0.0348085168740514
104.42590587128853,0.002717400434907402,0.6050536858193247
98296.61730347548,0.0016381370825171865,0.023132280351009657
13532.718707905644,2.2261928894648783e-06,0.02752885871936874
4535.812989562916,0.0017740643630808992,0.03774306428906466
685189.8646951546,0.0002689407717448475,0.015363755934845576
649.5578584300471,0.0056597253186040225,0.09761793479589011
1572573.1973219374,0.002196317966484262,0.026854146561263333
6079592.7308156835,0.0001767213424198821,0.01332327956797142
26002.17781035528,0.0005160854086929856,0.02522481106902988
537349.0467608591,6.588213860132484e-05,0.014520643381879576
6649.81011420975,0.005331938665167554,0.0412179309219735
618388.7441611027,4.789310885297507e-06,0.01302167488129781
13252.941771943095,0.01204698453310302,0.04476029267417092
5052.12244618474,2.478015692198008e-05,0.036716225320008025
72613.77215236548,0.003686589544030269,0.028862879756642576
144.50221713311586,0.0029655868737469217,0.3930795938698339
7772.006808630399,0.00015228808317122692,0.0343260736215045
68697.55980394191,0.013018294430899706,0.03920516753658972
273801.5015532881,0.0005503498754274857,0.017938931515315608
1073473.9476551139,3.348175786235837e-05,0.011102383881246711
1298900.1085957622,0.005361350634735127,0.03235726632026842
70667402.99339144,1.8507744693254796e-06,0.007210624586801969
4224.293241449959,0.039660735863993164,0.07228760367177806
16603510.347299036,8.951629682875098e-05,0.01197325383595497
8356988.174817546,0.0162052450488985,0.04608956717597201
1580550.111233799,1.0481254749316289e-05,0.010555307374030461
176828.87220821474,2.6488052741161235e-05,0.015678205862386052
6590719.344171574,0.0015868423545060478,0.021070839181290792
639165.1228127336,0.0001766858773346196,0.014691368126480867
1261.964398012619,0.0002665278784892014,0.04822291601843953
721622.1972958063,1.0688129702271836e-06,0.011944616456028172
60596268.486641884,1.1690682500801467e-06,0.006989659635545489
2712542.876528986,0.0005906488805309736,0.017678220753650865
6358.805516731238,0.0006772694715826131,0.039453666363351944
7415.155603608805,4.229562917341868e-05,0.036291521229949254
12272.681251194455,1.951578404021836e-06,0.0295829135825624
74562577.48004566,0.04870476647850798,0.06942010332132831
452.45522357959135,0.00015940270045938665,0.14169031664990958
3881.0998807319374,0.000216950312621046,0.04033191183741201
1207274.8424619075,0.008079673473644319,0.03581381484868302
295.8768885610069,1.1252306629674395e-05,0.2167797631605596
31526555.516044717,7.102864066895983e-05,0.011069923464878598
83625.63501316487,1.1634989341629519e-05,0.018386183906360164
17293578.253412623,0.0005415959314588038,0.016734820124160003
2188539.0454139886,0.00200168541405222,0.025139333500267164
1472.7867507139554,0.0009331994194023262,0.04043431304687326
18312.98320673335,0.0013936395200002704,0.0315522231642805
2854.273250742644,0.012796107902364937,0.055304001662526865
21968329.141735498,1.0943703931701915e-05,0.009494706208427777
8300438.6718536485,1.32312931820488e-06,0.007950472470204776
60626.70804742467,0.024992241345763205,0.052418207738002355
1404897.0626747983,0.012731389038169914,0.03975444413943487
171035.7850741625,4.43694543512966e-05,0.017028193535877235
400.41876801589365,0.0001284945199537755,0.15605306919488013
100.14774147736027,0.00011380386533567752,0.650113865544948
841604.0040595883,0.01041663656891931,0.036675328476841365
8663709.37080832,1.2289680545622257e-06,0.008351513461308665
94823613.40484281,0.0015990936214359886,0.02335568238572494
3648.1237000335996,0.00011332513120672644,0.04074554328776044
1180697.5730568669,5.4698560946612155e-05,0.013450095628174178
9192680.495343762,0.00028293650502938194,0.01568174734651604
2182.581391948708,5.191761007468277e-06,0.0349655229964127
1890.5050069920003,0.0001200082846777132,0.03433189610175522
142.22264498672388,0.011975632158884229,0.4348360635014069
11451414.520985382,1.697731183278773e-05,0.009457328232967492
237.30062173585873,2.3284653725997027e-05,0.27289112483030953
33796396.56910911,1.0712223051028594e-05,0.008030547606705346
31143514.002223913,0.0009201565138062009,0.01947316917329015
173.5902162476905,1.1465626682231053e-05,0.35508741086300877
95932215.37030175,0.0035373544045865218,0.027640617469076832
774636.7844709547,4.621185912900059e-06,0.012325403629082682
34098.52614464523,0.0012227049625399015,0.02610295306677862
1536.4276288269898,1.391985443908252e-05,0.038764375859834624
1218.2294408241557,0.0010601296519846,0.05535143034330668
213217.02614412375,4.08441983613203e-05,0.015407130869108603
10997.316505168184,0.00037910280839310954,0.03092700941670297
226.57206235021792,0.002494305636753343,0.263001429400581
3921.3098098637797,0.00010831399632749969,0.04414777309312011
20399.412469973195,2.1729712604324458e-05,0.026223499055399585
17829.3678090341,0.012274779325221976,0.03940203382162984
26404.194210588696,0.0008295658740768517,0.026185145147607433
2048.661793975989,0.0001748172584301735,0.03241710067807868
790.0850977356591,2.5855277291777018e-06,0.08255807510559954
3068.38677747732,1.9170204768319357e-05,0.042419949156865096
8550.678976031499,0.0017385635393585876,0.033026271523981
94549359.55582894,1.777957946168378e-05,0.009617034451656991
42669.433958824615,0.004026793689270309,0.030325285008079593
65110.92427583204,0.0019648306100417652,0.025754768535479592
211791.85977446963,2.593371249351199e-06,0.015480116935174553
1186.4299041870318,1.4761932749435876e-05,0.05420091674583438
3401.8466821039215,2.5948342867785138e-05,0.043380140293246626
47229275.82057996,0.0005414402413620052,0.01703099321274919
338075.3372523784,0.00012523201819270542,0.015033428360124713
405321.51394827536,0.0013954854956625205,0.020195792421402046
685.341601913136,7.300217117265453e-05,0.09830295648653925
201865.04466703386,0.014976823639533678,0.04529959075777032
6036.035416055024,0.0012877047910377505,0.0362010544396015
195.19588743257896,0.00026107076878105994,0.32715731518488883
1118162.6598537208,0.00019404753616670758,0.014357734990151562
10755.337361687107,1.991092362857752e-05,0.02950398018691243
27652695.22138319,3.83369710211495e-06,0.007766370129982062
5619.422785871445,0.000911274911392999,0.03686292912685265
259181.1293164489,0.00011852210354967365,0.0140160525599646
104211.93765008007,1.1232868889742414e-06,0.01795359066876271
52361.96006542633,2.5455889312330763e-05,0.02160029606742701
3205.179102322333,0.03985074360228319,0.07460903776262807
1806.2465799585457,0.028198277017681343,0.03992042527758681
1359.317711620245,0.00011634549774776496,0.04995217988768939
154.08579973123028,1.347578146895151e-06,0.40289899692336284
69955.19034816299,0.001848805686518629,0.024648634874387353
252353.09622964548,0.01056778365132734,0.039376635176290246
30642525.18281933,0.0005715527980195158,0.018516559043737935
4665846.248806484,0.02763592683181041,0.05386862643594747
51780251.412644684,9.571168342900502e-06,0.008543175820376697
5303.184251466018,1.6103170478160232e-05,0.038781395510640165
1792.0352546488991,0.0019125121658741433,0.03901215385501342
890384.6548103673,0.005665944999779925,0.030742184897065015
425762.53245126735,1.1812295416936806e-05,0.013853574960345083
14267658.133735066,6.982292105735239e-05,0.01088834538589366
14906.557421775955,0.00010430864957822882,0.02795627309012618
77392238.46323851,0.00015997672737654207,0.013977876764489791
4914.899142269078,0.01630630503602798,0.055719470298444734
458.62526711055267,2.594393585242475e-05,0.1385411802287744
1646604.649603859,0.00015059611638971023,0.012700563321937103
9722674.575285396,7.340622410212429e-05,0.011470041461851316
3453166.847839421,0.01606038793666868,0.0464440307843953
27805.25969250424,0.008336678084231351,0.03885521980711212
4906.8114667382415,8.706804677038691e-05,0.039060305133327006
56028.17079641973,5.956859762441134e-05,0.020772428990211585
26722527.137960535,0.010029407857983171,0.036666122076583686
11475220.898740293,0.005712783277153952,0.03004686031000054
6432680.314561865,3.9998646667912245e-06,0.008812032649557794
73695573.30758938,0.012952452769910517,0.04412305189463086
742.9663118770844,3.4555763892063175e-05,0.0770141597903618
104.11074930779348,0.029154088113036537,0.5640597468274198
353231.14799987926,0.006942914554226606,0.03245044071685925
34095315.20115901,3.7806886214416775e-06,0.00806763999441425
538570.5527563118,2.9014026448686905e-06,0.012107406070794288
29455620.798079688,0.005334579772623641,0.02889205873336078
7343255.674839916,2.416462379806481e-06,0.008916019561968655
3255.314005016992,0.019350567884901325,0.05750771144847686
81249.16571865941,0.0008703880766538133,0.02158647263741682
2343.0236776456354,0.0011776386609472322,0.03558891837040052
4877394.360466946,9.959921277135774e-06,0.0093705192060117
181.77907913482835,0.00045557654244491187,0.3570697177604555
2441.2305766703066,0.0029540657259082698,0.035060343889858375
83904.34306275827,1.0939854498674016e-06,0.019502234418844095
2669.3216618704664,6.562804751168235e-05,0.040970402720284384
101935.53672355703,0.0010373420718955155,0.022594433028513803
6111.056653218022,4.397209727363311e-05,0.03342753882013677
183.7042738073017,0.002187408462797262,0.33095498146819363
674.7304885030984,5.514507233440323e-05,0.09546471249694803
11105869.850114223,0.012892911167948745,0.037522226330848486
946.7318530498022,1.993350829853136e-06,0.06544604170672945
1519.4352686118566,1.626428610071844e-05,0.04324518972362933
826.5684188889924,0.0002404759892424631,0.0745888626487248
72313.03135140812,1.3225961286282142e-05,0.020776275058336652
3024653.2746107713,0.03144522329302238,0.060366524469450476
33778437.91468636,0.0016639710296248015,0.023560143048506905
1622704.0442102673,0.005220530663073526,0.03300852798448142
5246.840324049459,0.0015782059656429689,0.03997469826620864
8841817.866418643,1.07231275263451e-05,0.008971042009359526
336.9563794300346,0.007874287089918042,0.1834278960618103
389.05478807770675,0.029713609977350224,0.16522306284405835
11972823.732919933,2.4352119170590623e-06,0.008011621570853077
185.34466042737833,7.624507130205772e-06,0.33084556115591773
147.41523559269095,2.71146425432079e-05,0.41330956598934365
7234.980296356412,0.00026951743254188733,0.035643134274802146
202.5620691285584,0.00015810539598108973,0.32426556361345465
36404417.659247264,4.355830369497454e-05,0.010589581986774677
257352.57376913537,4.227853444201681e-06,0.014255473285618554
34534804.886233136,8.20713420766752e-05,0.011426327591673807
939.1668275117776,0.016697269453892657,0.07866755420192315
18453.620429077302,1.493408056013145e-06,0.02823123589245227
379751.31976988673,4.085825830901749e-06,0.013419596654480847
20565.007872315942,0.0019582229204887056,0.028490548994721244
6137.678902677405,2.0625423135511716e-05,0.03361465972027626
4647240.144910673,0.015529271853030545,0.047145751471445674
1516.9674940723673,0.02759743958977984,0.045477743608553375
11328.120210529625,2.2471847250143054e-06,0.028958113615759798
19680.884962936223,3.795656402103936e-06,0.02824716929477309
2738.516890070251,0.00209960609222769,0.041481415425981515
35737.838368453384,0.00027188656090556586,0.02289283929638199
28990.867085313574,0.011069821864879113,0.038474228366631134
28810.707239213676,7.475518884255642e-05,0.024833146570542024
34385.574341209795,0.0004680936827363694,0.024646140177789835
12261.97290356459,0.0041863656722882754,0.035566736120284353
316.52714448264,6.31174228720894e-06,0.2155166853267172
58815.0980130866,0.0015605186364825035,0.02245962421977072
828894.4406930921,3.1258211695120007e-06,0.010931720613456588
441727.16413724655,0.024964107328545013,0.049022776666673984
3264.25378789648,7.269876733653554e-06,0.04141474676948971
3086.3426370270636,2.5442379382845805e-06,0.04696505331573415
13446100.57577962,0.006024509856215784,0.03215094492544169
2081814.9336270026,0.00013071894026071512,0.012776816690985312
6650799.117203826,6.316756344086382e-05,0.010770019198067252
231.09856608234958,4.04115614104756e-06,0.2687260229617904
25544533.332884204,2.2610513003116685e-06,0.007223554364292585
833.4195610272185,0.0001323993160104555,0.07482342078463161
768825.5769306298,7.405371349510293e-05,0.012609275907690766
6447.38791410693,0.0011526369697527818,0.03695747783765496
456.0783085050063,0.011447776063197912,0.14043036393362968
1831709.210760848,1.11984242105826e-06,0.010332866721142765
4680.887874110086,0.00030666934188530455,0.03503550613382962
47118331.73907801,2.147197341152767e-05,0.009117255923694013
162536.3699440569,0.027621867913183693,0.057515858001526796
841.7891571594283,0.006002838892088045,0.0758703175954756
25548864.470678255,0.0012391237939510396,0.01888471875963555
16567.344903100602,0.026691177114587777,0.05732760436109457
464048.8252892057,5.934755701031583e-06,0.0133050887230775
4393.522827460028,1.5666637416962433e-06,0.039234004313145145
35691.461788982495,1.4045570141014568e-05,0.0229519316002008
3131681.608229961,0.0010946034711088956,0.01923978462505106
394876.9502390785,0.01318082825359921,0.04412828594041867
13731013.359944556,6.712011045462006e-06,0.008759075018591845
464.9886432112541,0.03894234719925093,0.1366310106006201
613.8408268441733,0.0022879270311168937,0.09847948882640467
